GEO.id,GEO.id2,GEO.display-label,GCT_STUB.target-geo-id,GCT_STUB.target-geo-id2,GCT_STUB.display-label,GCT_STUB.display-label,HC01,HC02,HC04,HC05,HC06,HC08,HC09
0100000US,,United States,1600000US2478425,2478425,United States - Maryland - Towson CDP,Towson CDP,51793,21997,14.19,0.15,14.04,3688.7,1566.6
0100000US,,United States,1600000US2483837,2483837,United States - Maryland - Wheaton-Glenmont CDP,Wheaton-Glenmont CDP,57694,20125,10.24,0.00,10.24,5635.1,1965.7
0100000US,,United States,0400000US25,25,United States - Massachusetts,Massachusetts,6349097,2621989,10554.57,2714.55,7840.02,809.8,334.4
0100000US,,United States,1600000US2507000,2507000,United States - Massachusetts - Boston city,Boston city,589141,251935,89.63,41.21,48.43,12165.8,5202.5
0100000US,,United States,1600000US2509000,2509000,United States - Massachusetts - Brockton city,Brockton city,94304,34837,21.59,0.12,21.47,4392.8,1622.8
0100000US,,United States,0600000US2502109175,2502109175,"United States - Massachusetts - Brookline town, Norfolk County","Brookline town, Norfolk County",57107,26413,6.82,0.03,6.79,8409.7,3889.6
0100000US,,United States,1600000US2509210,2509210,United States - Massachusetts - Brookline CDP,Brookline CDP,57107,26413,6.82,0.03,6.79,8409.7,3889.6
0100000US,,United States,1600000US2511000,2511000,United States - Massachusetts - Cambridge city,Cambridge city,101355,44725,7.13,0.70,6.43,15766.1,6957.1
0100000US,,United States,1600000US2513660,2513660,United States - Massachusetts - Chicopee city,Chicopee city,54653,24424,23.90,1.03,22.87,2389.7,1067.9
0100000US,,United States,1600000US2523000,2523000,United States - Massachusetts - Fall River city,Fall River city,91938,41857,38.22,7.20,31.02,2963.7,1349.3
0100000US,,United States,0600000US2501724925,2501724925,"United States - Massachusetts - Framingham town, Middlesex County","Framingham town, Middlesex County",66910,26734,26.44,1.32,25.12,2663.6,1064.3
0100000US,,United States,1600000US2524960,2524960,United States - Massachusetts - Framingham CDP,Framingham CDP,66910,26734,26.44,1.32,25.12,2663.6,1064.3
0100000US,,United States,1600000US2529405,2529405,United States - Massachusetts - Haverhill city,Haverhill city,58969,23737,35.63,2.31,33.33,1769.4,712.2
0100000US,,United States,1600000US2534550,2534550,United States - Massachusetts - Lawrence city,Lawrence city,72043,25601,7.41,0.45,6.96,10351.4,3678.4
0100000US,,United States,1600000US2537000,2537000,United States - Massachusetts - Lowell city,Lowell city,105167,39468,14.54,0.76,13.77,7635.6,2865.5
0100000US,,United States,1600000US2537490,2537490,United States - Massachusetts - Lynn city,Lynn city,89050,34637,13.49,2.68,10.82,8233.7,3202.6
0100000US,,United States,1600000US2537875,2537875,United States - Massachusetts - Malden city,Malden city,56340,23634,5.11,0.04,5.07,11102.9,4657.5
0100000US,,United States,1600000US2539835,2539835,United States - Massachusetts - Medford city,Medford city,55765,22687,8.64,0.50,8.14,6851.3,2787.3
0100000US,,United States,1600000US2545000,2545000,United States - Massachusetts - New Bedford city,New Bedford city,93768,41511,24.03,3.90,20.12,4660.0,2063.0
0100000US,,United States,1600000US2545560,2545560,United States - Massachusetts - Newton city,Newton city,83829,32112,18.20,0.15,18.05,4643.6,1778.8
0100000US,,United States,0600000US2502354310,2502354310,"United States - Massachusetts - Plymouth town, Plymouth County","Plymouth town, Plymouth County",51701,21250,133.98,37.52,96.46,536.0,220.3
0100000US,,United States,1600000US2555745,2555745,United States - Massachusetts - Quincy city,Quincy city,88025,40093,26.89,10.11,16.78,5244.3,2388.7
0100000US,,United States,1600000US2562535,2562535,United States - Massachusetts - Somerville city,Somerville city,77478,32477,4.21,0.11,4.11,18868.1,7909.1
0100000US,,United States,1600000US2567000,2567000,United States - Massachusetts - Springfield city,Springfield city,152082,61172,33.20,1.10,32.10,4737.7,1905.6
0100000US,,United States,1600000US2569170,2569170,United States - Massachusetts - Taunton city,Taunton city,55976,22908,47.96,1.35,46.61,1201.1,491.5
0100000US,,United States,1600000US2572600,2572600,United States - Massachusetts - Waltham city,Waltham city,59226,23880,13.61,0.91,12.70,4663.4,1880.3
0100000US,,United States,0600000US2502178865,2502178865,"United States - Massachusetts - Weymouth town, Norfolk County","Weymouth town, Norfolk County",53988,22573,21.61,4.60,17.01,3174.2,1327.1
0100000US,,United States,1600000US2578900,2578900,United States - Massachusetts - Weymouth CDP,Weymouth CDP,53988,22573,21.61,4.60,17.01,3174.2,1327.1
0100000US,,United States,1600000US2582000,2582000,United States - Massachusetts - Worcester city,Worcester city,172648,70723,38.56,1.00,37.56,4596.5,1882.9
0100000US,,United States,0400000US26,26,United States - Michigan,Michigan,9938444,4234279,96716.11,39912.28,56803.82,175.0,74.5
0100000US,,United States,1600000US2603000,2603000,United States - Michigan - Ann Arbor city,Ann Arbor city,114024,47218,27.68,0.67,27.01,4221.1,1748.0
0100000US,,United States,1600000US2605920,2605920,United States - Michigan - Battle Creek city,Battle Creek city,53364,23525,43.67,0.84,42.83,1246.0,549.3
0100000US,,United States,1600000US2613110,2613110,United States - Michigan - Canton CDP,Canton CDP,76366,28430,36.00,0.00,36.00,2121.5,789.8
0100000US,,United States,0600000US2616313120,2616313120,"United States - Michigan - Canton township, Wayne County","Canton township, Wayne County",76366,28430,36.00,0.00,36.00,2121.5,789.8
0100000US,,United States,1600000US2616510,2616510,United States - Michigan - Clinton CDP,Clinton CDP,95648,41803,28.22,0.03,28.19,3392.5,1482.7
0100000US,,United States,0600000US2609916520,2609916520,"United States - Michigan - Clinton township, Macomb County","Clinton township, Macomb County",95648,41803,28.22,0.03,28.19,3392.5,1482.7
0100000US,,United States,1600000US2621000,2621000,United States - Michigan - Dearborn city,Dearborn city,97775,38981,24.45,0.09,24.36,4013.2,1600.0
0100000US,,United States,1600000US2621020,2621020,United States - Michigan - Dearborn Heights city,Dearborn Heights city,58264,23913,11.72,0.00,11.72,4973.1,2041.1
0100000US,,United States,1600000US2622000,2622000,United States - Michigan - Detroit city,Detroit city,951270,375096,142.95,4.18,138.77,6855.1,2703.0
0100000US,,United States,1600000US2627440,2627440,United States - Michigan - Farmington Hills city,Farmington Hills city,82111,34858,33.29,0.00,33.29,2466.4,1047.0
0100000US,,United States,1600000US2629000,2629000,United States - Michigan - Flint city,Flint city,124943,55464,34.06,0.43,33.63,3714.9,1649.1
0100000US,,United States,1600000US2634000,2634000,United States - Michigan - Grand Rapids city,Grand Rapids city,197800,77960,45.32,0.68,44.64,4431.2,1746.5
0100000US,,United States,1600000US2642160,2642160,United States - Michigan - Kalamazoo city,Kalamazoo city,77145,31798,25.18,0.50,24.68,3125.4,1288.2
0100000US,,United States,1600000US2646000,2646000,United States - Michigan - Lansing city,Lansing city,119128,53159,35.24,0.20,35.05,3399.0,1516.8
0100000US,,United States,1600000US2649000,2649000,United States - Michigan - Livonia city,Livonia city,100545,38658,35.84,0.12,35.72,2815.0,1082.3
0100000US,,United States,0600000US2609950480,2609950480,"United States - Michigan - Macomb township, Macomb County","Macomb township, Macomb County",50478,17922,36.29,0.02,36.27,1391.7,494.1
0100000US,,United States,1600000US2665440,2665440,United States - Michigan - Pontiac city,Pontiac city,66337,26336,20.21,0.22,19.99,3318.2,1317.3
0100000US,,United States,1600000US2667620,2667620,United States - Michigan - Redford CDP,Redford CDP,51622,20605,11.23,0.00,11.23,4597.4,1835.1
0100000US,,United States,0600000US2616367625,2616367625,"United States - Michigan - Redford township, Wayne County","Redford township, Wayne County",51622,20605,11.23,0.00,11.23,4597.4,1835.1
0100000US,,United States,1600000US2669035,2669035,United States - Michigan - Rochester Hills city,Rochester Hills city,68825,27263,32.92,0.08,32.85,2095.2,830.0
0100000US,,United States,1600000US2670040,2670040,United States - Michigan - Royal Oak city,Royal Oak city,60062,29942,11.82,0.00,11.82,5083.0,2534.0
0100000US,,United States,1600000US2670520,2670520,United States - Michigan - Saginaw city,Saginaw city,61799,25639,18.17,0.72,17.44,3542.9,1469.9
0100000US,,United States,1600000US2670760,2670760,United States - Michigan - St. Clair Shores city,St. Clair Shores city,63096,28208,14.25,2.72,11.53,5472.3,2446.5
0100000US,,United States,1600000US2672818,2672818,United States - Michigan - Shelby CDP,Shelby CDP,65159,25265,35.22,0.54,34.68,1878.7,728.5
0100000US,,United States,0600000US2609972820,2609972820,"United States - Michigan - Shelby charter township, Macomb County","Shelby charter township, Macomb County",65159,25265,35.22,0.54,34.68,1878.7,728.5
0100000US,,United States,1600000US2674900,2674900,United States - Michigan - Southfield city,Southfield city,78296,35698,26.24,0.01,26.23,2984.6,1360.8
0100000US,,United States,1600000US2676460,2676460,United States - Michigan - Sterling Heights city,Sterling Heights city,124471,47547,36.69,0.05,36.64,3397.0,1297.6
0100000US,,United States,1600000US2679000,2679000,United States - Michigan - Taylor city,Taylor city,65868,25905,23.61,0.00,23.61,2789.8,1097.2
0100000US,,United States,1600000US2680700,2680700,United States - Michigan - Troy city,Troy city,80959,30872,33.64,0.10,33.54,2413.9,920.5
0100000US,,United States,1600000US2684000,2684000,United States - Michigan - Warren city,Warren city,138247,57249,34.31,0.03,34.29,4031.8,1669.6
0100000US,,United States,1600000US2684220,2684220,United States - Michigan - Waterford CDP,Waterford CDP,73150,30404,35.33,3.99,31.34,2334.3,970.2
0100000US,,United States,0600000US2612584240,2612584240,"United States - Michigan - Waterford township, Oakland County","Waterford township, Oakland County",73150,30404,35.30,3.96,31.34,2334.3,970.2
0100000US,,United States,0600000US2612585480,2612585480,"United States - Michigan - West Bloomfield township, Oakland County","West Bloomfield township, Oakland County",64860,24410,31.22,3.90,27.32,2374.3,893.6
0100000US,,United States,1600000US2685510,2685510,United States - Michigan - West Bloomfield Township CDP,West Bloomfield Township CDP,64862,24411,31.20,3.87,27.33,2373.7,893.3
0100000US,,United States,1600000US2686000,2686000,United States - Michigan - Westland city,Westland city,86602,38077,20.45,0.01,20.45,4234.9,1862.0
0100000US,,United States,1600000US2688940,2688940,United States - Michigan - Wyoming city,Wyoming city,69368,27506,24.51,0.09,24.42,2840.1,1126.2
0100000US,,United States,0400000US27,27,United States - Minnesota,Minnesota,4919479,2065946,86938.87,7328.79,79610.08,61.8,26.0
0100000US,,United States,1600000US2706616,2706616,United States - Minnesota - Bloomington city,Bloomington city,85172,37104,38.37,2.89,35.48,2400.5,1045.7
0100000US,,United States,1600000US2707966,2707966,United States - Minnesota - Brooklyn Park city,Brooklyn Park city,67388,24846,26.55,0.49,26.06,2586.1,953.5
0100000US,,United States,1600000US2708794,2708794,United States - Minnesota - Burnsville city,Burnsville city,60220,24261,26.74,1.86,24.87,2421.0,975.4
0100000US,,United States,1600000US2713114,2713114,United States - Minnesota - Coon Rapids city,Coon Rapids city,61607,22828,23.34,0.67,22.67,2718.1,1007.2
0100000US,,United States,1600000US2717000,2717000,United States - Minnesota - Duluth city,Duluth city,86918,36994,87.32,19.31,68.01,1278.1,544.0
0100000US,,United States,1600000US2717288,2717288,United States - Minnesota - Eagan city,Eagan city,63557,24390,33.43,1.13,32.30,1967.6,755.1
0100000US,,United States,1600000US2718116,2718116,United States - Minnesota - Eden Prairie city,Eden Prairie city,54901,21026,35.22,2.83,32.39,1695.1,649.2
0100000US,,United States,1600000US2740166,2740166,United States - Minnesota - Maple Grove city,Maple Grove city,50365,17745,34.95,2.08,32.87,1532.3,539.9
0100000US,,United States,1600000US2743000,2743000,United States - Minnesota - Minneapolis city,Minneapolis city,382618,168606,58.40,3.51,54.89,6970.3,3071.6
0100000US,,United States,1600000US2743252,2743252,United States - Minnesota - Minnetonka city,Minnetonka city,51301,22228,28.22,1.08,27.14,1890.0,818.9
0100000US,,United States,1600000US2751730,2751730,United States - Minnesota - Plymouth city,Plymouth city,65894,25258,35.32,2.41,32.91,2002.0,767.4
0100000US,,United States,1600000US2754880,2754880,United States - Minnesota - Rochester city,Rochester city,85806,35346,39.75,0.14,39.61,2166.3,892.4
0100000US,,United States,1600000US2756896,2756896,United States - Minnesota - St. Cloud city,St. Cloud city,59107,23249,30.93,0.78,30.16,1959.9,770.9
0100000US,,United States,1600000US2758000,2758000,United States - Minnesota - St. Paul city,St. Paul city,287151,115713,56.17,3.41,52.77,5441.7,2192.8
0100000US,,United States,0400000US28,28,United States - Mississippi,Mississippi,2844658,1161953,48430.19,1523.24,46906.96,60.6,24.8
0100000US,,United States,1600000US2806220,2806220,United States - Mississippi - Biloxi city,Biloxi city,50644,22115,46.53,8.50,38.03,1331.8,581.6
0100000US,,United States,1600000US2829700,2829700,United States - Mississippi - Gulfport city,Gulfport city,71127,29559,64.23,7.32,56.91,1249.9,519.4
0100000US,,United States,1600000US2836000,2836000,United States - Mississippi - Jackson city,Jackson city,184256,75678,106.82,1.92,104.90,1756.4,721.4
0100000US,,United States,0400000US29,29,United States - Missouri,Missouri,5595211,2442017,69704.31,818.39,68885.93,81.2,35.5
0100000US,,United States,1600000US2915670,2915670,United States - Missouri - Columbia city,Columbia city,84531,35916,53.34,0.27,53.07,1592.8,676.8
0100000US,,United States,1600000US2924778,2924778,United States - Missouri - Florissant city,Florissant city,50497,21027,11.69,0.33,11.37,4442.4,1849.8
0100000US,,United States,1600000US2935000,2935000,United States - Missouri - Independence city,Independence city,113288,50213,78.45,0.13,78.33,1446.3,641.1
0100000US,,United States,1600000US2938000,2938000,United States - Missouri - Kansas City city,Kansas City city,441545,202334,318.02,4.47,313.54,1408.2,645.3
0100000US,,United States,1600000US2941348,2941348,United States - Missouri - Lee's Summit city,Lee's Summit city,70700,27311,61.67,2.16,59.51,1188.0,458.9
0100000US,,United States,1600000US2964082,2964082,United States - Missouri - St. Charles city,St. Charles city,60321,25283,20.84,0.48,20.36,2962.4,1241.6
0100000US,,United States,1600000US2964550,2964550,United States - Missouri - St. Joseph city,St. Joseph city,73990,31752,44.50,0.66,43.84,1687.7,724.2
0100000US,,United States,1600000US2965000,2965000,United States - Missouri - St. Louis city,St. Louis city,348189,176354,66.15,4.23,61.92,5622.9,2847.9
0100000US,,United States,1600000US2965126,2965126,United States - Missouri - St. Peters city,St. Peters city,51381,18776,21.18,0.00,21.18,2425.5,886.3
0100000US,,United States,1600000US2970000,2970000,United States - Missouri - Springfield city,Springfield city,151580,69650,73.79,0.64,73.16,2072.0,952.1
0100000US,,United States,0400000US30,30,United States - Montana,Montana,902195,412633,147042.40,1489.96,145552.43,6.2,2.8
0100000US,,United States,1600000US3006550,3006550,United States - Montana - Billings city,Billings city,89847,39293,33.82,0.11,33.71,2665.1,1165.6
0100000US,,United States,1600000US3032800,3032800,United States - Montana - Great Falls city,Great Falls city,56690,25250,19.92,0.44,19.49,2909.1,1295.7
0100000US,,United States,1600000US3050200,3050200,United States - Montana - Missoula city,Missoula city,57053,25225,23.91,0.11,23.80,2397.1,1059.8
0100000US,,United States,0400000US31,31,United States - Nebraska,Nebraska,1711263,722668,77353.73,481.31,76872.41,22.3,9.4
0100000US,,United States,1600000US3128000,3128000,United States - Nebraska - Lincoln city,Lincoln city,225581,95199,75.38,0.74,74.64,3022.2,1275.4
0100000US,,United States,1600000US3137000,3137000,United States - Nebraska - Omaha city,Omaha city,390007,165731,118.88,3.18,115.70,3370.7,1432.4
0100000US,,United States,0400000US32,32,United States - Nevada,Nevada,1998257,827457,110560.71,734.71,109825.99,18.2,7.5
0100000US,,United States,1600000US3209700,3209700,United States - Nevada - Carson City,Carson City,52457,21283,155.66,12.31,143.35,365.9,148.5
0100000US,,United States,1600000US3231900,3231900,United States - Nevada - Henderson city,Henderson city,175381,71149,79.69,0.00,79.69,2200.8,892.8
0100000US,,United States,1600000US3240000,3240000,United States - Nevada - Las Vegas city,Las Vegas city,478434,190724,113.36,0.05,113.31,4222.5,1683.3
0100000US,,United States,1600000US3251800,3251800,United States - Nevada - North Las Vegas city,North Las Vegas city,115488,36600,78.51,0.00,78.51,1471.0,466.2
0100000US,,United States,1600000US3254600,3254600,United States - Nevada - Paradise CDP,Paradise CDP,186070,85398,47.14,0.00,47.14,3947.3,1811.6
0100000US,,United States,1600000US3260600,3260600,United States - Nevada - Reno city,Reno city,180480,79453,69.34,0.22,69.11,2611.4,1149.6
0100000US,,United States,1600000US3268400,3268400,United States - Nevada - Sparks city,Sparks city,66346,26025,23.98,0.06,23.92,2773.6,1088.0
0100000US,,United States,1600000US3268585,3268585,United States - Nevada - Spring Valley CDP,Spring Valley CDP,117390,52870,33.36,0.00,33.36,3519.4,1585.0
0100000US,,United States,1600000US3271400,3271400,United States - Nevada - Sunrise Manor CDP,Sunrise Manor CDP,156120,58410,38.25,0.00,38.25,4081.8,1527.1
0100000US,,United States,0400000US33,33,United States - New Hampshire,New Hampshire,1235786,547024,9349.94,381.84,8968.10,137.8,61.0
0100000US,,United States,1600000US3345140,3345140,United States - New Hampshire - Manchester city,Manchester city,107006,45892,34.91,1.90,33.01,3241.4,1390.2
0100000US,,United States,1600000US3350260,3350260,United States - New Hampshire - Nashua city,Nashua city,86605,35387,31.84,0.95,30.89,2803.5,1145.5
0100000US,,United States,0400000US34,34,United States - New Jersey,New Jersey,8414350,3310275,8721.30,1303.96,7417.34,1134.4,446.3
0100000US,,United States,1600000US3403580,3403580,United States - New Jersey - Bayonne city,Bayonne city,61842,26826,11.25,5.63,5.63,10992.2,4768.2
0100000US,,United States,0600000US3402907420,3402907420,"United States - New Jersey - Brick township, Ocean County","Brick township, Ocean County",76119,32689,32.26,6.03,26.23,2901.5,1246.0
0100000US,,United States,1600000US3410000,3410000,United States - New Jersey - Camden city,Camden city,79904,29769,10.38,1.56,8.82,9057.0,3374.3
0100000US,,United States,0600000US3400712280,3400712280,"United States - New Jersey - Cherry Hill township, Camden County","Cherry Hill township, Camden County",69965,27074,24.37,0.11,24.25,2884.9,1116.4
0100000US,,United States,1600000US3413690,3413690,United States - New Jersey - Clifton city,Clifton city,78672,31060,11.40,0.10,11.30,6965.2,2749.9
0100000US,,United States,0600000US3402918130,3402918130,"United States - New Jersey - Dover township, Ocean County","Dover township, Ocean County",89706,41116,52.94,11.96,40.97,2189.5,1003.5
0100000US,,United States,1600000US3419390,3419390,United States - New Jersey - East Orange city,East Orange city,69824,28485,3.93,0.00,3.93,17776.6,7252.0
0100000US,,United States,0600000US3402320230,3402320230,"United States - New Jersey - Edison township, Middlesex County","Edison township, Middlesex County",97687,36018,30.69,0.57,30.12,3243.0,1195.7
0100000US,,United States,1600000US3420260,3420260,United States - New Jersey - Edison CDP,Edison CDP,97687,36018,30.69,0.57,30.12,3243.0,1195.7
0100000US,,United States,1600000US3421000,3421000,United States - New Jersey - Elizabeth city,Elizabeth city,120568,42838,13.66,1.43,12.22,9865.5,3505.2
0100000US,,United States,0600000US3403524900,3403524900,"United States - New Jersey - Franklin township, Somerset County","Franklin township, Somerset County",50903,19789,46.85,0.07,46.77,1088.3,423.1
0100000US,,United States,0600000US3400726760,3400726760,"United States - New Jersey - Gloucester township, Camden County","Gloucester township, Camden County",64350,24257,23.33,0.10,23.22,2771.2,1044.6
0100000US,,United States,0600000US3402129310,3402129310,"United States - New Jersey - Hamilton township, Mercer County","Hamilton township, Mercer County",87109,34535,40.37,0.92,39.45,2208.0,875.4
0100000US,,United States,1600000US3434440,3434440,United States - New Jersey - Irvington CDP,Irvington CDP,60695,24116,2.96,0.00,2.96,20528.3,8156.5
0100000US,,United States,0600000US3401334450,3401334450,"United States - New Jersey - Irvington township, Essex County","Irvington township, Essex County",60695,24116,2.96,0.00,2.96,20528.3,8156.5
0100000US,,United States,1600000US3436000,3436000,United States - New Jersey - Jersey City city,Jersey City city,240055,93648,21.11,6.20,14.92,16093.7,6278.3
0100000US,,United States,0600000US3402938550,3402938550,"United States - New Jersey - Lakewood township, Ocean County","Lakewood township, Ocean County",60352,21214,25.12,0.30,24.82,2431.8,854.8
0100000US,,United States,0600000US3402545990,3402545990,"United States - New Jersey - Middletown township, Monmouth County","Middletown township, Monmouth County",66327,23841,59.35,18.23,41.12,1613.0,579.8
0100000US,,United States,1600000US3451000,3451000,United States - New Jersey - Newark city,Newark city,273546,100141,25.96,2.17,23.80,11495.0,4208.1
0100000US,,United States,0600000US3401752470,3401752470,"United States - New Jersey - North Bergen township, Hudson County","North Bergen township, Hudson County",58092,22009,5.62,0.42,5.20,11179.6,4235.5
0100000US,,United States,0600000US3402354705,3402354705,"United States - New Jersey - Old Bridge township, Middlesex County","Old Bridge township, Middlesex County",60456,21896,40.66,2.57,38.09,1587.4,574.9
0100000US,,United States,0600000US3402756460,3402756460,"United States - New Jersey - Parsippany-Troy Hills township, Morris County","Parsippany-Troy Hills township, Morris County",50649,20066,25.42,1.48,23.94,2115.5,838.1
0100000US,,United States,1600000US3456550,3456550,United States - New Jersey - Passaic city,Passaic city,67861,20194,3.21,0.10,3.11,21804.7,6488.6
0100000US,,United States,1600000US3457000,3457000,United States - New Jersey - Paterson city,Paterson city,149222,47169,8.73,0.29,8.44,17675.4,5587.2
0100000US,,United States,0600000US3402359010,3402359010,"United States - New Jersey - Piscataway township, Middlesex County","Piscataway township, Middlesex County",50482,16946,18.97,0.20,18.78,2688.6,902.5
0100000US,,United States,1600000US3473110,3473110,United States - New Jersey - Toms River CDP,Toms River CDP,86327,34375,40.61,1.24,39.37,2192.7,873.1
0100000US,,United States,1600000US3474000,3474000,United States - New Jersey - Trenton city,Trenton city,85403,33843,8.15,0.49,7.66,11153.6,4419.9
0100000US,,United States,0600000US3403974480,3403974480,"United States - New Jersey - Union township, Union County","Union township, Union County",54405,20001,9.12,0.00,9.12,5968.1,2194.1
0100000US,,United States,1600000US3474510,3474510,United States - New Jersey - Union CDP,Union CDP,54405,20001,9.12,0.00,9.12,5968.1,2194.1
0100000US,,United States,1600000US3474630,3474630,United States - New Jersey - Union City city,Union City city,67088,23741,1.27,0.00,1.27,52977.8,18747.7
0100000US,,United States,1600000US3476070,3476070,United States - New Jersey - Vineland city,Vineland city,56271,20958,68.98,0.29,68.69,819.2,305.1
0100000US,,United States,0600000US3403177840,3403177840,"United States - New Jersey - Wayne township, Passaic County","Wayne township, Passaic County",54069,19218,25.19,1.37,23.82,2269.5,806.7
0100000US,,United States,1600000US3477870,3477870,United States - New Jersey - Wayne CDP,Wayne CDP,54069,19218,25.19,1.37,23.82,2269.5,806.7
0100000US,,United States,0600000US3402382000,3402382000,"United States - New Jersey - Woodbridge township, Middlesex County","Woodbridge township, Middlesex County",97203,35298,24.22,1.21,23.01,4224.5,1534.1
0100000US,,United States,0400000US35,35,United States - New Mexico,New Mexico,1819046,780579,121589.48,233.96,121355.53,15.0,6.4
0100000US,,United States,1600000US3502000,3502000,United States - New Mexico - Albuquerque city,Albuquerque city,448607,198465,181.28,0.64,180.64,2483.4,1098.7
0100000US,,United States,1600000US3539380,3539380,United States - New Mexico - Las Cruces city,Las Cruces city,74267,31682,52.22,0.13,52.09,1425.7,608.2
0100000US,,United States,1600000US3563460,3563460,United States - New Mexico - Rio Rancho city,Rio Rancho city,51765,20209,73.50,0.08,73.42,705.0,275.2
0100000US,,United States,1600000US3570500,3570500,United States - New Mexico - Santa Fe city,Santa Fe city,62203,30533,37.41,0.08,37.33,1666.1,817.8
0100000US,,United States,0400000US36,36,United States - New York,New York,18976457,7679307,54556.00,7342.22,47213.79,401.9,162.6
0100000US,,United States,1600000US3601000,3601000,United States - New York - Albany city,Albany city,95658,45288,21.84,0.47,21.38,4474.6,2118.4
0100000US,,United States,0600000US3602902000,3602902000,"United States - New York - Amherst town, Erie County","Amherst town, Erie County",116510,46803,53.52,0.27,53.25,2188.1,879.0
0100000US,,United States,0600000US3610304000,3610304000,"United States - New York - Babylon town, Suffolk County","Babylon town, Suffolk County",211792,71186,114.16,61.87,52.29,4050.0,1361.3
0100000US,,United States,1600000US3608026,3608026,United States - New York - Brentwood CDP,Brentwood CDP,53917,13039,10.06,0.00,10.06,5357.3,1295.6
0100000US,,United States,0600000US3600508510,3600508510,"United States - New York - Bronx borough, Bronx County","Bronx borough, Bronx County",1332650,490659,57.43,15.40,42.03,31709.3,11674.8
0100000US,,United States,0600000US3610310000,3610310000,"United States - New York - Brookhaven town, Suffolk County","Brookhaven town, Suffolk County",448248,155406,531.52,272.23,259.29,1728.8,599.4
0100000US,,United States,0600000US3604710022,3604710022,"United States - New York - Brooklyn borough, Kings County","Brooklyn borough, Kings County",2465326,930866,96.90,26.29,70.61,34916.6,13183.9
0100000US,,United States,1600000US3611000,3611000,United States - New York - Buffalo city,Buffalo city,292648,145574,52.51,11.90,40.61,7205.8,3584.4
0100000US,,United States,1600000US3615000,3615000,United States - New York - Cheektowaga CDP,Cheektowaga CDP,79988,35829,25.45,0.00,25.45,3142.9,1407.8
0100000US,,United States,0600000US3602915011,3602915011,"United States - New York - Cheektowaga town, Erie County","Cheektowaga town, Erie County",94019,41901,29.53,0.00,29.53,3183.8,1418.9
0100000US,,United States,0600000US3608715968,3608715968,"United States - New York - Clarkstown town, Rockland County","Clarkstown town, Rockland County",82082,28220,46.94,8.39,38.54,2129.7,732.2
0100000US,,United States,0600000US3606716067,3606716067,"United States - New York - Clay town, Onondaga County","Clay town, Onondaga County",58805,23398,48.79,0.78,48.01,1224.9,487.4
0100000US,,United States,0600000US3600117343,3600117343,"United States - New York - Colonie town, Albany County","Colonie town, Albany County",79258,32280,57.87,1.80,56.07,1413.6,575.7
0100000US,,United States,0600000US3605530290,3605530290,"United States - New York - Greece town, Monroe County","Greece town, Monroe County",94141,38315,51.36,3.93,47.43,1985.0,807.9
0100000US,,United States,0600000US3611930367,3611930367,"United States - New York - Greenburgh town, Westchester County","Greenburgh town, Westchester County",86764,34084,36.18,5.66,30.52,2842.7,1116.7
0100000US,,United States,0600000US3602931654,3602931654,"United States - New York - Hamburg town, Erie County","Hamburg town, Erie County",56259,22833,41.31,0.02,41.29,1362.7,553.1
0100000US,,United States,1600000US3633139,3633139,United States - New York - Hempstead village,Hempstead village,56554,15579,3.68,0.00,3.68,15366.1,4232.9
0100000US,,United States,0600000US3605934000,3605934000,"United States - New York - Hempstead town, Nassau County","Hempstead town, Nassau County",755924,252286,191.33,71.37,119.96,6301.3,2103.0
0100000US,,United States,0600000US3610337000,3610337000,"United States - New York - Huntington town, Suffolk County","Huntington town, Suffolk County",195289,67708,137.11,43.15,93.96,2078.4,720.6
0100000US,,United States,0600000US3605537726,3605537726,"United States - New York - Irondequoit town, Monroe County","Irondequoit town, Monroe County",52354,23037,16.82,1.63,15.19,3447.4,1516.9
0100000US,,United States,1600000US3637737,3637737,United States - New York - Irondequoit CDP,Irondequoit CDP,52354,23037,16.82,1.63,15.19,3447.4,1516.9
0100000US,,United States,0600000US3610338000,3610338000,"United States - New York - Islip town, Suffolk County","Islip town, Suffolk County",322612,104278,163.12,57.84,105.28,3064.5,990.5
0100000US,,United States,1600000US3642081,3642081,United States - New York - Levittown CDP,Levittown CDP,53067,17410,6.88,0.00,6.88,7717.5,2531.9
0100000US,,United States,0600000US3606144919,3606144919,"United States - New York - Manhattan borough, New York County","Manhattan borough, New York County",1537195,798144,33.77,10.81,22.96,66940.1,34756.7
0100000US,,United States,1600000US3649121,3649121,United States - New York - Mount Vernon city,Mount Vernon city,68381,27048,4.38,0.02,4.36,15689.3,6205.9
0100000US,,United States,1600000US3650617,3650617,United States - New York - New Rochelle city,New Rochelle city,72182,26995,13.23,2.88,10.35,6973.5,2608.0
0100000US,,United States,1600000US3651000,3651000,United States - New York - New York city,New York city,8008278,3200912,468.87,165.56,303.31,26402.9,10553.2
0100000US,,United States,1600000US3651055,3651055,United States - New York - Niagara Falls city,Niagara Falls city,55593,27837,16.80,2.75,14.05,3955.7,1980.7
0100000US,,United States,0600000US3605953000,3605953000,"United States - New York - North Hempstead town, Nassau County","North Hempstead town, Nassau County",222611,78927,69.11,15.53,53.58,4154.9,1473.1
0100000US,,United States,0600000US3605956000,3605956000,"United States - New York - Oyster Bay town, Nassau County","Oyster Bay town, Nassau County",293925,101076,169.50,65.13,104.37,2816.2,968.4
