"","census_tract","corr"
"13305","B25121_054",-0.184227544806053
"1178","B06001_016",-0.184338732881584
"1593","B07008_034",-0.18458114637256
"13599","B25125_040",-0.184581537152984
"1328","B06009_021",-0.184606753823747
"1408","B06012_014",-0.184818595653008
"6645","B17025_005",-0.184818595653008
"16370","B99253_002.x",-0.184920263035257
"16451","B99253_002.y",-0.184920263035257
"12059","B25012_008",-0.185021506126953
"15720","B27001_042",-0.185185632413324
"15822","B27003_032",-0.18528420071667
"7000","B19037_036",-0.185686387561763
"4502","B11006_005",-0.186188494630499
"8536","B24022_065",-0.186213630040309
"5257","B15001_013",-0.186233757723834
"2148","B08006_026",-0.18664384128419
"13842","B25129_041",-0.186907021648149
"4192","B09002_018",-0.186919645725946
"6551","B17024_041",-0.186923749760186
"5210","B14006_004",-0.186975717996696
"6124","B17014_018",-0.187050379224188
"16348","B99212_002.x",-0.187152047462371
"16429","B99212_002.y",-0.187152047462371
"7222","B19131_062",-0.187187988187711
"13226","B25118_005",-0.187196754752058
"614","B04007_007",-0.187304760142843
"16023","B27022_013",-0.187378779534329
"16037","B27023_013",-0.187378779534329
"1531","B07003_018",-0.187755929740325
"7243","B19131_083",-0.187776855118465
"7727","B22007_002",-0.18805175415875
"12075","B25013_008",-0.188212329131277
"909","B05007_048",-0.188347315733247
"3203","B08202_007",-0.188387792852171
"4782","B12002_171",-0.188821817849234
"12305","B25040_009",-0.188871786610629
"16380","B99258_002.x",-0.188899232774643
"16461","B99258_002.y",-0.188899232774643
"13726","B25127_055",-0.188905641435745
"8045","B23007_041",-0.188926507479854
"15684","B27001_006",-0.189070565641801
"15740","B27002_006",-0.189070565641801
"15796","B27003_006",-0.189070565641801
"12818","B25093_021",-0.189095186896894
"4612","B12001_019",-0.189170232763179
"4784","B12002_173",-0.189170232763179
"1550","B07007_020",-0.189178023830142
"12951","B25098_015",-0.18931496685044
"13001","B25101_033",-0.18931496685044
"8532","B24022_061",-0.189405735047119
"12087","B25014_010",-0.18941493221043
"4657","B12002_046",-0.189493265897651
"1258","B06007_019",-0.18952168690106
"5891","B17005_011",-0.189555193275531
"16154","B28008_010",-0.189935709714447
"12014","B25011_011",-0.189946326722335
"7045","B19052_003",-0.19003042688775
"7384","B19325_074",-0.190302175945514
"1264","B06007_025",-0.190358219044396
"3083","B08134_109",-0.190373072451627
"7945","B23001_170",-0.190375497613093
"4849","B12006_052",-0.190432477610129
"1196","B06001_034",-0.190779082665422
"3184","B08201_017",-0.190848309988675
"12693","B25080_006",-0.190962554780925
"13679","B25127_008",-0.190962554780925
"2167","B08006_045",-0.190962554780925
"936","B05007_075",-0.191006157250146
"13254","B25121_003",-0.19101155352158
"13592","B25125_033",-0.191229692419412
"4421","B10063_005",-0.19128264940812
"8185","B23022_023",-0.191309524084216
"5381","B15003_021",-0.191501083056048
"6303","B17018_013",-0.191601686978423
"12959","B25100_003",-0.191746294689605
"15709","B27001_031",-0.191844403260953
"15765","B27002_031",-0.191844403260953
"15821","B27003_031",-0.191844403260953
"4203","B09008_005",-0.192228797876851
"15962","B27019_010",-0.192239914335657
"833","B05006_133",-0.192455194941214
"5750","B16008_040",-0.192480562866557
"12428","B25055_007",-0.19251954511762
"8674","B24042_026",-0.192540981731015
"15926","B27011_015",-0.192551845172082
"6896","B18107_020",-0.192613911819378
"12019","B25011_016",-0.1926152542432
"6418","B17022_022",-0.192886176405693
"15714","B27001_036",-0.192908994797768
"1297","B06008_019",-0.193016540274458
"1370","B06010_034",-0.193016540274458
"5602","B16004_027",-0.193076694706047
"13179","B25115_026",-0.193161598073413
"13024","B25102_012",-0.193294452594706
"3124","B08137_011",-0.19369633719617
"8676","B24042_028",-0.193739712060458
"8784","B24092_010",-0.193739712060458
"608","B04006_109",-0.193753480382482
"612","B04007_005",-0.193753480382482
"13404","B25122_048",-0.194006992108164
"12550","B25068_032",-0.194040486948995
"7976","B23003_029",-0.194096329408706
"7043","B19051_003",-0.19423419798121
"16187","B99052_004",-0.194254283355751
"994","B05008_028",-0.194492344779881
"1014","B05008_048",-0.194708547134818
"8467","B24021_031",-0.195276903353723
"774","B05006_074",-0.195621700004862
"1276","B06007_037",-0.195631997377946
"1448","B07001_035",-0.19564045856279
"7535","B20005_058",-0.195700351571506
"16266","B99171_003",-0.196209575620295
"12599","B25074_005",-0.19634072119041
"8131","B23009_043",-0.196552525003207
"16372","B99254_002.x",-0.196642714686634
"16453","B99254_002.y",-0.196642714686634
"13747","B25127_076",-0.196740019705809
"6187","B17015_047",-0.196784371965257
"7474","B20004_014",-0.196789224985747
"15957","B27019_005",-0.196928457536326
"6256","B17017_024",-0.197029308659494
"12070","B25013_003",-0.197144071439157
"4749","B12002_138",-0.197169294849951
"7932","B23001_157",-0.197210207467914
"7580","B21001_003",-0.19721897257611
"16214","B99083_003",-0.197234640867979
"7397","B19325_087",-0.19737992368268
"7410","B19326_006",-0.197409123052877
"2621","B08124_005",-0.197480742125024
"4191","B09002_017",-0.197483558473721
"12557","B25069_003",-0.197556453481389
"6305","B17018_015",-0.197644729199206
"5860","B17003_020",-0.197729370138224
"2470","B08113_004",-0.19774579361493
"4459","B11003_018",-0.197899383916877
"6948","B19001_007",-0.197915454818814
"6809","B18104_029",-0.197927167402106
"5985","B17009_011",-0.198158518648113
"15791","B27002_057",-0.198450980996718
"16201","B99072_006",-0.198644820573954
"6208","B17016_022",-0.198753831441641
"12531","B25068_013",-0.1987758192486
"304","B04004_019",-0.1988013047
"13385","B25122_029",-0.199242857596774
"4249","B09019_021",-0.199650860347304
"4424","B11001_002",-0.199651639208816
"4543","B11011_002",-0.199651639208816
"4578","B11016_002",-0.199651639208816
"12418","B25054_003",-0.199725550814356
"2300","B08014_002",-0.19981603884742
"3135","B08141_002",-0.19981603884742
"5980","B17009_006",-0.200190163501517
"3016","B08134_042",-0.200421210167094
"5373","B15003_013",-0.20042538705514
"549","B04006_050",-0.200597363901776
"15920","B27011_009",-0.200602724099233
"13722","B25127_051",-0.200904114591178
"4927","B13004_006",-0.200922395803276
"6349","B17020_003",-0.201442591745152
"12868","B25095_026",-0.201540997410169
"8180","B23022_018",-0.201696545830803
"7773","B22010_004",-0.201865094521465
"2486","B08113_020",-0.20200653611778
"11944","B25002_003",-0.202242584340333
"2399","B08101_028",-0.202251228965931
"5076","B14002_034",-0.202279307579531
"5646","B16005_005",-0.202353091762
"5215","B14006_009",-0.202447516729306
"5212","B14006_006",-0.202459119412791
"1400","B06012_006",-0.20253980811059
"7997","B23006_021",-0.202561207464324
"4768","B12002_157",-0.202825209195701
"8383","B24012_019",-0.202902532640002
"7702","B22002_009",-0.202905335239475
"1644","B07010_015",-0.203170114276853
"7241","B19131_081",-0.203261728473024
"1706","B07012_007",-0.203598646300139
"7463","B20004_003",-0.203654209442557
"12845","B25095_003",-0.203745564388348
"6977","B19037_013",-0.203979842615932
"1602","B07009_008",-0.204071394139014
"824","B05006_124",-0.204131391019621
"901","B05007_040",-0.204131391019621
"15863","B27010_017",-0.204163710652987
"6914","B18135_012",-0.204236035482932
"13657","B25126_054",-0.204271728530622
"5209","B14006_003",-0.204545230572764
"1335","B06009_028",-0.204602558285918
"238","B03001_005",-0.204927406043681
"8076","B23008_014",-0.204941596521046
"5251","B15001_007",-0.204942349661962
"5723","B16008_013",-0.205164260859967
"1801","B07201_003",-0.205354582132672
"1837","B07204_003",-0.205354582132672
"1503","B07001_090",-0.205391192842833
"12254","B25034_008",-0.205610972102333
"6541","B17024_031",-0.205775517175675
"1667","B07010_038",-0.205863830452213
"16134","B28007_009",-0.205915313524932
"2639","B08124_023",-0.206110410023247
"13387","B25122_031",-0.206505651721878
"6322","B17018_032",-0.206530705824979
"12844","B25095_002",-0.206710443868662
"13253","B25121_002",-0.206710443868662
"6660","B17026_006",-0.206763959799741
"5000","B13014_023",-0.206808991904181
"7459","B20003_005",-0.206821080444492
"4797","B12002_186",-0.206975084090045
"561","B04006_062",-0.206989628652873
"6088","B17013_016",-0.207091998312058
"16049","B28001_011",-0.207130669731185
"16066","B28003_006",-0.207130669731185
"16160","B28010_007",-0.207130669731185
"1327","B06009_020",-0.207148232457544
"15772","B27002_038",-0.207281915724174
"5760","B16008_050",-0.207316432250472
"16197","B99072_002",-0.207363904421024
"5786","B16009_024",-0.207556692996964
"1805","B07201_007",-0.207772851503536
"12090","B25014_013",-0.207961126643423
"3155","B08141_022",-0.208020434337649
"6569","B17024_059",-0.208087201897013
"4323","B10050_002",-0.20829788106371
"16227","B99104_002",-0.20829788106371
"8075","B23008_013",-0.208316009136143
"8533","B24022_062",-0.208350460184865
"7560","B20005_083",-0.208372321488523
"16378","B99257_002.x",-0.208725999374195
"16459","B99257_002.y",-0.208725999374195
"5915","B17006_013",-0.208757760241655
"6841","B18105_029",-0.208973567229683
"4708","B12002_097",-0.209045713927219
"1404","B06012_010",-0.209416938444276
"5605","B16004_030",-0.209439548429567
"13506","B25124_019",-0.209497792680295
"7340","B19325_030",-0.209498935979685
"939","B05007_078",-0.209579528013643
"7696","B22002_003",-0.209975223153051
"454","B04005_062",-0.210023540745497
"982","B05008_016",-0.210058553297284
"12426","B25055_005",-0.210067846139713
"12824","B25093_027",-0.210144747587996
"1843","B07204_009",-0.210224219219145
"16230","B99104_005",-0.210244733097578
"12362","B25045_005",-0.210318113279151
"4405","B10058_009",-0.210424174373895
"12755","B25087_026",-0.210466755332381
"607","B04006_108",-0.21056878822265
"12738","B25087_009",-0.210700325668958
"4324","B10050_003",-0.210794485793734
"16228","B99104_003",-0.210794485793734
"13274","B25121_023",-0.210953653938785
"6184","B17015_044",-0.210957804880464
"1013","B05008_047",-0.211174090485495
"16113","B28006_006",-0.211368026951272
"6899","B18107_023",-0.211523420376439
"6939","B18140_004",-0.211619035418122
"1265","B06007_026",-0.211951694807709
"12872","B25095_030",-0.212062761032646
"1373","B06010_037",-0.212141192255716
"5773","B16009_011",-0.21220190927838
"8089","B23008_027",-0.212442629020613
"536","B04006_037",-0.212480616231235
"573","B04006_074",-0.212480616231235
"322","B04004_037",-0.212480616231235
"359","B04004_074",-0.212480616231235
"384","B04004_099",-0.212480616231235
"4375","B10054_015",-0.212480616231235
"5166","B14004_020",-0.212480616231235
"12896","B25095_054",-0.212480616231235
"13699","B25127_028",-0.212480616231235
"13836","B25129_035",-0.212480616231235
"6104","B17013_032",-0.212496215901751
"7766","B22007_041",-0.21256407559651
"7255","B19131_095",-0.21261016561753
"5378","B15003_018",-0.212622256859053
"4799","B12006_002",-0.21279627294555
"16359","B99234_003.x",-0.212843744676984
"16440","B99234_003.y",-0.212843744676984
"2605","B08122_016",-0.213003890281921
"16152","B28008_008",-0.21317381956008
"8461","B24021_025",-0.213332876236427
"6902","B18107_026",-0.213356304340179
"1139","B05013_033",-0.213367834374398
"7446","B20001_036",-0.213585849853049
"4609","B12001_016",-0.213590492748984
"4739","B12002_128",-0.213590492748984
"12339","B25043_014",-0.213636518143903
"12490","B25063_007",-0.213636790489504
"5947","B17007_017",-0.213700441265183
"15698","B27001_020",-0.213722194655023
"2923","B08132_052",-0.213883344583008
"15928","B27011_017",-0.21392735206166
"5601","B16004_026",-0.214100074906527
"5702","B16007_010",-0.214100074906527
"5140","B14003_050",-0.21421337572821
"8219","B23024_009",-0.214438417043853
"2485","B08113_019",-0.214913619926681
"13864","B25129_063",-0.214940294724052
"29","B01001_030",-0.21500655659576
"2471","B08113_005",-0.215038717495845
"7745","B22007_020",-0.215167659168306
"2524","B08119_003",-0.215172495717254
"4418","B10063_002",-0.215215121531539
"1309","B06009_002",-0.215238080173968
"1596","B07009_002",-0.215238080173968
"5790","B16010_002",-0.215238080173968
"2890","B08132_019",-0.215318646642434
"5938","B17007_008",-0.21545162145712
"688","B05005_008",-0.215507527202834
"4827","B12006_030",-0.215520370331054
"8506","B24022_035",-0.21583419596903
"16243","B99126_002",-0.215996100743628
"16086","B28004_021",-0.216109036539398
"5307","B15001_063",-0.216216633744712
"268","B03002_005",-0.216295169192107
"1407","B06012_013",-0.216351512638002
"5129","B14003_039",-0.216445182868023
"12346","B25044_003",-0.216490884156273
"12360","B25045_003",-0.216490884156273
"15798","B27003_008",-0.216641273174428
"8620","B24032_051",-0.216658943774007
"6034","B17010_040",-0.216762695394932
"5582","B16004_007",-0.217093476924183
"708","B05006_008",-0.217105823582621
"15943","B27015_016",-0.217223710023075
"1280","B06008_002",-0.217266971879246
"1561","B07008_002",-0.217266971879246
"6578","B17024_068",-0.217403036084923
"8043","B23007_039",-0.217463782794017
"6592","B17024_082",-0.217540713580681
"6691","B18101_025",-0.217558992135531
"6729","B18102_025",-0.217558992135531
"6767","B18103_025",-0.217558992135531
"13740","B25127_069",-0.217637903002673
"13848","B25129_047",-0.217865238913929
"12866","B25095_024",-0.217873123181633
"8786","B24092_012",-0.217904283493523
"6581","B17024_071",-0.217971043095964
"911","B05007_050",-0.218119647681146
"6280","B17017_048",-0.218180880190271
"1700","B07011_006",-0.218458647211827
"2732","B08126_068",-0.218587449848294
"13284","B25121_033",-0.218621772807262
"16193","B99061_002",-0.218900123574744
"658","B05003_014",-0.218939956585426
"16145","B28007_020",-0.219033600340073
"937","B05007_076",-0.21907443551579
"5350","B15002_024",-0.219196735271983
"855","B05006_155",-0.219479965452291
"6799","B18104_019",-0.219594393036856
"6831","B18105_019",-0.219594393036856
"6863","B18106_019",-0.219594393036856
"5122","B14003_032",-0.219670878966899
"13697","B25127_026",-0.219810138189555
"1608","B07009_014",-0.219852245171973
"2804","B08128_036",-0.219864779789139
"16135","B28007_010",-0.219872515937332
"2323","B08016_003",-0.219996276014006
"16102","B28005_013",-0.220082003478814
"4793","B12002_182",-0.220199333537623
"13349","B25121_098",-0.220384478652609
"8196","B23022_034",-0.220569655528819
"7638","B21003_008",-0.220670485586007
"7555","B20005_078",-0.220680682191101
"12391","B25050_004",-0.220729318001268
"2554","B08119_033",-0.220865105841368
"4395","B10057_009",-0.220871351913517
"6182","B17015_042",-0.220971808449622
"12975","B25101_007",-0.221231206729918
"8314","B23027_020",-0.221273942794301
"7209","B19131_049",-0.221446553302552
"1655","B07010_026",-0.221506209584333
"2670","B08126_006",-0.22158490990951
"1353","B06010_017",-0.221585639021768
"1292","B06008_014",-0.221633307786247
"12607","B25074_013",-0.221644069424888
"4743","B12002_132",-0.221766349945531
"6210","B17016_024",-0.221847611183933
"8785","B24092_011",-0.22188375618884
"8186","B23022_024",-0.22195486669019
"3186","B08201_019",-0.222020096931627
"3209","B08202_013",-0.222020096931627
"246","B03001_013",-0.222083589035499
"8470","B24021_034",-0.222145940306698
"5169","B14004_023",-0.222401920682487
"15956","B27019_004",-0.222481691676974
"4419","B10063_003",-0.222554684452161
"1401","B06012_007",-0.222647531302928
"5909","B17006_007",-0.222665340211299
"3245","B08203_028",-0.222733188759432
"8593","B24032_024",-0.223311891750225
"12440","B25056_007",-0.223414461032898
"32","B01001_033",-0.223441156019342
"8214","B23024_004",-0.223524824592699
"8216","B23024_006",-0.223524824592699
"12140","B25017_007",-0.223593217220987
"6250","B17017_018",-0.223625460786761
"4410","B10059_004",-0.223676655435113
"7658","B21005_012",-0.223744222204646
"5082","B14002_040",-0.223792579131853
"16281","B99172_004",-0.223834149463024
"4788","B12002_177",-0.223851655145967
"16109","B28006_002",-0.223957633675575
"7047","B19053_003",-0.224048564637341
"8425","B24012_061",-0.224099902910798
"2314","B08014_016",-0.224183354872398
"6769","B18103_027",-0.224344123761233
"1372","B06010_036",-0.224395334374355
"744","B05006_044",-0.224613693201264
"6865","B18106_021",-0.224705113332767
"5123","B14003_033",-0.224725462277795
"13273","B25121_022",-0.225222190586431
"12913","B25095_071",-0.225234281857171
"380","B04004_095",-0.225234281857171
"382","B04004_097",-0.225234281857171
"596","B04006_097",-0.225234281857171
"733","B05006_033",-0.225234281857171
"840","B05006_140",-0.225234281857171
"4264","B09019_036",-0.225234281857171
"5084","B14002_042",-0.225303657063953
"6659","B17026_005",-0.225377902776413
"2944","B08132_073",-0.225486449496445
"15825","B27003_035",-0.225553680323123
"5061","B14002_019",-0.225640538212191
"7744","B22007_019",-0.225648285740706
"1078","B05010_008",-0.22579548947441
"5077","B14002_035",-0.225870406326748
"6801","B18104_021",-0.226144685407622
"15850","B27010_004",-0.226208946225525
"482","B04005_090",-0.226233480862738
"1412","B06012_018",-0.226270982435013
"6646","B17025_006",-0.226270982435013
"15955","B27019_003",-0.226347526044111
"271","B03002_008",-0.226623958598787
"5071","B14002_029",-0.226643993067543
"16044","B28001_006",-0.226647105559929
"2715","B08126_051",-0.226746975703301
"211","B02018_011",-0.226812528801705
"5917","B17006_015",-0.226929161360215
"8363","B24011_034",-0.226974078917351
"5982","B17009_008",-0.227104680873652
"8503","B24022_032",-0.227274290275842
"15829","B27003_039",-0.227331256653238
"2587","B08121_004",-0.22733653938042
"13362","B25122_006",-0.227358872426688
"15919","B27011_008",-0.227474754319072
"6433","B17022_037",-0.227669085422067
"1259","B06007_020",-0.227752194718863
"7078","B19101_004",-0.228078731165655
"7978","B23006_002",-0.228223986506816
"4608","B12001_015",-0.228304170086726
"4738","B12002_127",-0.228304170086726
"8201","B23022_039",-0.228369381399302
"6731","B18102_027",-0.228460977595415
"374","B04004_089",-0.228585641889904
"1803","B07201_005",-0.228695034191587
"1838","B07204_004",-0.228695034191587
"1839","B07204_005",-0.228695034191587
"4538","B11010_011",-0.228773585350991
"6833","B18105_021",-0.228774875912182
"3198","B08202_002",-0.228840048464931
"3224","B08203_007",-0.228840048464931
"12173","B25024_007",-0.229035812237199
"3218","B08202_022",-0.229148817408131
"6693","B18101_027",-0.229232108901455
"7056","B19058_002",-0.229275575197838
"5121","B14003_031",-0.229287078402971
"16253","B99161_002",-0.22952129881857
"5929","B17006_027",-0.229590803951208
"6579","B17024_069",-0.229817560206586
"7713","B22002_020",-0.229967012016677
"659","B05003_015",-0.23010857516824
"6375","B17021_013",-0.230255103943943
"1377","B06010_041",-0.230260439293751
"7049","B19054_003",-0.230592245233245
"8162","B23020_002",-0.230607459842913
"290","B04004_005",-0.23063205992741
"2945","B08132_074",-0.230986239273105
"12941","B25098_005",-0.231147305905893
"4227","B09018_006",-0.231348884463838
"1409","B06012_015",-0.231395213049388
"7390","B19325_080",-0.231519749521838
"2287","B08012_029",-0.231547499134644
"7711","B22002_018",-0.231565825775673
"1145","B05013_039",-0.231695934037687
"4659","B12002_048",-0.231751270173732
"8245","B23025_005",-0.232130171269382
"1675","B07010_046",-0.232250522978201
"5086","B14002_044",-0.232285329467918
"1321","B06009_014",-0.232447708835484
"13199","B25116_020",-0.232546876738429
"5156","B14004_010",-0.232602133108466
"4371","B10054_011",-0.23275863720058
"393","B04004_108",-0.232772881376179
"5792","B16010_004",-0.233038109555993
"13705","B25127_034",-0.233537789125824
"2478","B08113_012",-0.233593847402024
"7506","B20005_029",-0.233804858328915
"7689","B22001_002",-0.233822184213695
"7695","B22002_002",-0.233822184213695
"7721","B22003_002",-0.233822184213695
"7771","B22010_002",-0.233822184213695
"15859","B27010_013",-0.233982732567379
"2218","B08011_004",-0.234192294644518
"2875","B08132_004",-0.234192294644518
"3270","B08302_004",-0.234192294644518
"16362","B99241_002.x",-0.23442739380137
"16443","B99241_002.y",-0.23442739380137
"8399","B24012_035",-0.234491525307018
"11957","B25006_003",-0.234693551009502
"6071","B17012_033",-0.2349594492734
"6608","B17024_098",-0.234997464345996
"2595","B08122_006",-0.235220991209526
"6580","B17024_070",-0.235249936904925
"2667","B08126_003",-0.235589136294135
"7413","B20001_003",-0.235614231219189
"2264","B08012_006",-0.235756598973453
"2979","B08134_005",-0.235756598973453
"3286","B08303_006",-0.235756598973453
"5334","B15002_008",-0.236155740871479
"978","B05008_012",-0.23647053607694
"7195","B19131_035",-0.237022989918734
"8213","B23024_003",-0.237116153382869
"8534","B24022_063",-0.237312553141188
"6163","B17015_023",-0.237332494802687
"1298","B06008_020",-0.237453478799531
"6509","B17023_033",-0.237460533070081
"16366","B99243_002.x",-0.237467806148614
"16447","B99243_002.y",-0.237467806148614
"27","B01001_028",-0.237471547245294
"7943","B23001_168",-0.237591272576094
"2648","B08124_032",-0.237591468923491
"281","B03002_018",-0.237958520464583
"12600","B25074_006",-0.238065467030134
"7370","B19325_060",-0.238243122170229
"7236","B19131_076",-0.238405054293786
"12297","B25039_003",-0.238495321576585
"4687","B12002_076",-0.238509304872765
"1121","B05013_015",-0.238622336364434
"11955","B25005_003",-0.238657851099305
"2633","B08124_017",-0.238703303392358
"6918","B18135_016",-0.238739151964631
"1050","B05009_016",-0.239310246650645
"12871","B25095_029",-0.239475929984695
"13298","B25121_047",-0.239475929984695
"7783","B23001_008",-0.239614963124063
"13484","B25123_009",-0.23965863519446
"1447","B07001_034",-0.239903475033558
"7691","B22001_004",-0.240063997840306
"4458","B11003_017",-0.240067474226958
"6247","B17017_015",-0.240149059680277
"12673","B25075_016",-0.240318318357408
"6185","B17015_045",-0.24039928013503
"1267","B06007_028",-0.240480122762689
"2248","B08011_034",-0.240742452733288
"5939","B17007_009",-0.240924564800328
"4803","B12006_006",-0.240932254425642
"7388","B19325_078",-0.240994263468318
"5752","B16008_042",-0.241062214527341
"8352","B24011_023",-0.241162617440474
"504","B04006_005",-0.241244794023572
"4478","B11004_018",-0.24143617207486
"1656","B07010_027",-0.241725621743321
"12547","B25068_029",-0.241906257944597
"12978","B25101_010",-0.24195530591649
"5355","B15002_029",-0.241985547392835
"15711","B27001_033",-0.242031559071199
"12467","B25061_008",-0.242196980033843
"4325","B10050_004",-0.242315833802468
"6033","B17010_039",-0.242562240487581
"1301","B06008_023",-0.242625315083268
"6121","B17014_015",-0.242710382407163
"2469","B08113_003",-0.242727466289932
"7436","B20001_026",-0.242979587139139
"7769","B22008_002",-0.243074185553634
"5931","B17006_029",-0.243128904417337
"838","B05006_138",-0.243461954056648
"915","B05007_054",-0.243461954056648
"2286","B08012_028",-0.243561885250331
"12891","B25095_049",-0.243771309142804
"1657","B07010_028",-0.243773388073711
"7392","B19325_082",-0.243810684922489
"11978","B25007_015",-0.244082766286865
"4537","B11010_010",-0.244113698212458
"4521","B11007_010",-0.244352342187084
"15828","B27003_038",-0.244738879667031
"1202","B06001_040",-0.244750941411391
"8205","B23022_043",-0.2448519053691
"1364","B06010_028",-0.24486282530087
"13319","B25121_068",-0.245291060209239
"15965","B27019_013",-0.24553715704656
"12859","B25095_017",-0.245610514226177
"12548","B25068_030",-0.245804612875216
"644","B05002_026",-0.245931945051087
"2479","B08113_013",-0.246102018043023
"7772","B22010_003",-0.246405384262247
"6870","B18106_026",-0.246474060742014
"5321","B15001_077",-0.246477663905103
"6838","B18105_026",-0.246696832704814
"12041","B25011_038",-0.246919321267003
"7294","B19215_012",-0.246985460367108
"6644","B17025_004",-0.247058414263525
"16317","B99191_008.x",-0.247109275753359
"16398","B99191_008.y",-0.247109275753359
"1316","B06009_009",-0.247568059586779
"1552","B07007_022",-0.247669541484369
"16186","B99052_003",-0.247774779259217
"2171","B08006_049",-0.247840173718717
"6658","B17026_004",-0.248163408172946
"236","B03001_003",-0.248331104313431
"275","B03002_012",-0.248331104313431
"286","B03003_003",-0.248331104313431
"6528","B17024_018",-0.248337674582388
"7722","B22003_003",-0.248910312176413
"13593","B25125_034",-0.249321941728345
"6288","B17017_056",-0.249354053645462
"13198","B25116_019",-0.249477587363809
"2402","B08101_031",-0.249506449548489
"8088","B23008_026",-0.249549669305939
"7393","B19325_083",-0.250108604711448
"8286","B23026_040",-0.250125236268344
"8717","B24080_016",-0.250239111980711
"5843","B17003_003",-0.250388916869963
"500","B04005_108",-0.250510444304992
"12231","B25032_019",-0.250744472042806
"8184","B23022_022",-0.250791602527698
"6347","B17019_023",-0.251002857469392
"15716","B27001_038",-0.251102429972552
"6435","B17022_039",-0.251117322175953
"12030","B25011_027",-0.251361564394938
"13169","B25115_016",-0.251361564394938
"6259","B17017_027",-0.251468363540339
"5250","B15001_006",-0.251579646811057
"5797","B16010_009",-0.251895788940821
"5351","B15002_025",-0.251901331303185
"4507","B11006_010",-0.252014746559253
"5914","B17006_012",-0.252175648316819
"8108","B23009_020",-0.252417931780394
"1478","B07001_065",-0.253008253955203
"1526","B07003_013",-0.253008253955203
"1551","B07007_021",-0.253008253955203
"1845","B07204_011",-0.253008253955203
"13655","B25126_052",-0.253131081314823
"6643","B17025_003",-0.253553851044957
"1326","B06009_019",-0.253554365530639
"1847","B07204_013",-0.253736104646662
"6307","B17018_017",-0.253748772755969
"12518","B25067_002",-0.253762557626967
"4540","B11010_013",-0.253823984269045
"13364","B25122_008",-0.253824733254231
"16382","B99259_002.x",-0.253968858893651
"16463","B99259_002.y",-0.253968858893651
"4555","B11011_014",-0.254006454656173
"1166","B06001_004",-0.254042658732747
"1237","B06003_012",-0.254272228037136
"12160","B25020_018",-0.254284586309712
"16114","B28006_007",-0.254311507612362
"6249","B17017_017",-0.254412433494714
"1810","B07201_012",-0.254435117682317
"5724","B16008_014",-0.254545818584187
"7737","B22007_012",-0.25499347629475
"6023","B17010_029",-0.255142378786153
"6063","B17012_025",-0.255142378786153
"6097","B17013_025",-0.255142378786153
"6131","B17014_025",-0.255142378786153
"6173","B17015_033",-0.255142378786153
"6225","B17016_039",-0.255142378786153
"6315","B17018_025",-0.255142378786153
"6341","B17019_017",-0.255142378786153
"6501","B17023_025",-0.255142378786153
"1190","B06001_028",-0.255283375704918
"2712","B08126_048",-0.255641360529123
"6374","B17021_012",-0.25575101960445
"7507","B20005_030",-0.255970956414453
"13238","B25118_017",-0.256086937300255
"4441","B11002_011",-0.256244545029215
"5315","B15001_071",-0.256531141284352
"6425","B17022_029",-0.256891145935294
"15770","B27002_036",-0.256917198806631
"1807","B07201_009",-0.257183972837768
"5063","B14002_021",-0.257338932204607
"12582","B25072_016",-0.257415182821782
"1214","B06001_052",-0.257692533720344
"16140","B28007_015",-0.257760936220285
"1205","B06001_043",-0.258001750254046
"7458","B20003_004",-0.258038396718196
"13002","B25101_034",-0.258675303417544
"7115","B19126_009",-0.258969141410521
"1584","B07008_025",-0.259473572441372
"1674","B07010_045",-0.259473572441372
"6014","B17010_020",-0.259538065477377
"2931","B08132_060",-0.259540946982245
"4541","B11010_014",-0.260246573685243
"12603","B25074_009",-0.260389435726879
"7644","B21004_004",-0.260579408012671
"7984","B23006_008",-0.2606307534509
"3195","B08201_028",-0.26075949948317
"1676","B07010_047",-0.261195857532278
"5849","B17003_009",-0.261406346761676
"2946","B08132_075",-0.261648262596632
"6231","B17016_045",-0.261745795619618
"751","B05006_051",-0.261759018033281
"5357","B15002_031",-0.261938672104482
"2813","B08128_045",-0.262066710338359
"1077","B05010_007",-0.262181999030576
"6510","B17023_034",-0.262527133156508
"789","B05006_089",-0.262559985923723
"13067","B25106_023",-0.262621953696865
"6164","B17015_024",-0.26268326288787
"6373","B17021_011",-0.262942591947915
"1048","B05009_014",-0.263064034843863
"4807","B12006_010",-0.263370094285113
"5141","B14003_051",-0.26338273155787
"930","B05007_069",-0.263779580208233
"932","B05007_071",-0.263779580208233
"1025","B05008_059",-0.263779580208233
"5415","B15011_031",-0.263830046880526
"1702","B07012_003",-0.264256510299799
"5010","B13015_007",-0.26510671598149
"6352","B17020_006",-0.265368408628786
"2175","B08007_003",-0.26561571760469
"2840","B08130_003",-0.26561571760469
"4571","B11014_007",-0.265826406603005
"15715","B27001_037",-0.266005966012195
"15771","B27002_037",-0.266005966012195
"15827","B27003_037",-0.266005966012195
"5349","B15002_023",-0.266026123739604
"1047","B05009_013",-0.26609556028198
"8070","B23008_008",-0.26609556028198
"16185","B99052_002",-0.266222904129841
"6515","B17024_005",-0.266331476931659
"7394","B19325_084",-0.266785008788278
"1342","B06010_006",-0.266816498854849
"1635","B07010_006",-0.266816498854849
"7389","B19325_079",-0.266896025814914
